date,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
2018-02-03,-13661.495,6954.6064,17682.643,5600.361,-4709.8945,-8905.966,-23699.148,-10183.989,-202.2039,-342.0315,15334.434,-4059.3972,2468.9792,3019.319,1639.3994,-34208.652,-3565.4739,-17691.863,3267.5952,-1283.6605,14077.346,1244.8943,-16213.641,4931.978,16122.471,6494.602,-2618.401,-2687.4434,-3020.7983,-1649.045,1834.8203,-17448.453,10943.827,6260.842,1416.1649,29622.81,517.5057,-16385.72,12573.09,-3244.5215,-5447.1216,-16285.311,9213.736,-4741.8276,3983.4937,219.16345,12420.884,16286.373,648.5938,-667.1325,18574.414,17182.81,8234.937,-1018.7407,8906.71,-14520.449,15988.015,17090.736,-6395.997,-20160.299,-4059.8096,-1300.1302,-5410.912,-21879.254
2018-02-04,-4490.4272,2250.496,5848.2305,1816.1895,-1562.5184,-2915.8074,-7770.728,-3396.6875,-51.226192,-95.76381,5030.288,-1348.0244,799.49036,981.8129,538.57477,-11243.573,-1178.5188,-5793.131,1098.7914,-411.97424,4652.94,397.96402,-5394.3164,1578.025,5295.827,2100.6707,-844.81726,-898.924,-990.0354,-558.7798,613.5198,-5757.4995,3588.9321,2076.3176,472.4308,9723.461,153.80942,-5398.539,4136.8174,-1067.7854,-1784.324,-5383.333,3015.285,-1548.5299,1349.86,78.87508,4100.1367,5369.9873,220.15685,-181.41547,6131.163,5634.0415,2725.375,-362.13348,2918.3108,-4766.5728,5245.3423,5602.6973,-2134.494,-6617.686,-1318.9644,-427.6786,-1778.156,-7157.7134
2018-02-05,-4811.89,2412.3518,6268.8633,1946.658,-1674.3169,-3124.3154,-8325.499,-3640.2668,-54.383484,-101.81373,5390.659,-1445.6785,855.61993,1052.3529,577.0335,-12047.719,-1262.8406,-6209.222,1176.6362,-441.07727,4986.1934,425.912,-5780.576,1691.5637,5675.795,2251.056,-904.52246,-964.79346,-1059.7676,-599.97205,656.85333,-6170.3457,3847.3787,2224.3308,505.92743,10418.572,164.55179,-5786.1357,4432.882,-1144.0704,-1912.1749,-5770.13,3229.9302,-1658.5964,1447.0632,85.043785,4393.799,5755.0386,237.77052,-194.19814,6567.458,6038.243,2919.984,-388.36285,3127.3574,-5109.4785,5620.836,6003.715,-2288.5574,-7091.5947,-1413.7903,-459.97025,-1904.085,-7670.0005
2018-02-06,-6629.192,3344.2578,8616.741,2697.4214,-2299.987,-4311.37,-11485.754,-4987.782,-83.88431,-151.11804,7433.81,-1982.4531,1188.3007,1456.7938,796.5532,-16603.215,-1736.3116,-8568.241,1607.659,-613.80334,6855.7095,592.038,-7927.574,2354.4167,7823.0547,3121.1284,-1254.9602,-1320.4805,-1463.029,-817.0088,898.0245,-8490.602,5304.5024,3055.1265,694.0235,14367.436,234.49045,-7967.294,6108.456,-1577.9615,-2639.255,-7931.903,4459.208,-2291.9312,1968.0767,114.3576,6045.231,7921.6416,322.05328,-289.94562,9037.213,8328.457,4012.263,-518.8745,4314.226,-7044.0566,7750.4883,8282.642,-3135.4568,-9780.071,-1956.3663,-632.5477,-2624.5789,-10590.504
2018-02-07,-8815.112,4442.988,11459.25,3583.9785,-3059.4988,-5732.106,-15272.025,-6636.374,-110.61901,-200.00865,9883.6455,-2636.4978,1579.6888,1935.8085,1059.0515,-22077.85,-2309.4375,-11390.011,2140.6672,-815.6035,9118.321,786.94574,-10547.25,3126.422,10401.238,4147.1436,-1668.1226,-1755.8091,-1946.0732,-1086.7738,1195.7966,-11291.248,7051.5073,4064.5957,923.6543,19103.688,310.83868,-10594.004,8122.5225,-2098.145,-3508.6392,-10548.775,5929.2715,-3047.3418,2620.515,152.00644,8039.7173,10534.225,427.3347,-382.20923,12021.3545,11072.32,5337.41,-692.2292,5735.77,-9364.39,10305.074,11012.0205,-4170.8867,-13003.196,-2599.709,-839.69196,-3491.1084,-14078.99
2018-02-08,-8115.524,4107.0615,10538.873,3311.0447,-2810.4739,-5281.6567,-14065.887,-6090.091,-107.731094,-189.36531,9104.1875,-2423.68,1457.5796,1787.8026,975.26807,-20325.822,-2123.119,-10498.355,1959.0265,-754.3992,8383.799,728.19653,-9682.89,2897.722,9579.405,3832.4165,-1540.4801,-1612.8983,-1790.6483,-995.5094,1094.956,-10387.287,6498.4106,3733.1516,847.4522,17592.346,291.9746,-9750.558,7476.8145,-1931.0707,-3233.1328,-9701.15,5462.088,-2808.3643,2396.0981,137.9044,7394.7104,9692.5205,394.0396,-367.41425,11051.599,10201.483,4904.7993,-626.3043,5284.634,-8627.193,9492.0,10144.705,-3828.765,-11976.246,-2400.2239,-776.5066,-3211.7415,-12976.44
2018-02-09,-8771.76,4433.9824,11391.134,3574.4556,-3038.1533,-5707.1426,-15199.722,-6586.727,-115.51878,-203.11243,9837.642,-2620.4968,1573.973,1930.2408,1053.3053,-21966.701,-2295.4177,-11341.904,2120.8313,-814.682,9063.143,787.7252,-10471.798,3127.3276,10351.256,4138.4014,-1664.4452,-1742.4036,-1935.6951,-1075.8949,1186.1582,-11226.488,7021.0264,4037.2253,916.6533,19010.164,315.02548,-10536.325,8079.335,-2085.4968,-3492.7642,-10486.466,5902.7954,-3034.7742,2594.872,148.0944,7992.7466,10475.106,424.86295,-392.92422,11948.65,11022.207,5303.9214,-679.7328,5710.452,-9320.45,10257.641,10961.282,-4139.0537,-12939.801,-2592.1025,-837.5602,-3472.6216,-14018.902
2018-02-10,-13867.169,7159.621,17838.682,5751.913,-4734.626,-9074.27,-24098.932,-10190.226,-245.35818,-395.73737,15592.275,-4081.7656,2535.8826,3090.1367,1663.0317,-34714.094,-3601.226,-18017.057,3244.3796,-1331.1458,14216.56,1300.8539,-16271.31,5127.7017,16368.684,6692.0615,-2708.1204,-2683.253,-3072.7737,-1624.9628,1836.7178,-17639.611,11133.386,6299.571,1412.211,30095.238,577.97095,-16588.7,12739.629,-3284.8738,-5544.199,-16444.805,9387.932,-4838.9805,3931.3943,199.9782,12554.488,16476.39,637.5448,-788.1641,18776.848,17476.08,8307.007,-956.83936,9068.681,-14750.946,16251.374,17386.727,-6398.1177,-20477.156,-4166.8022,-1313.6929,-5491.2915,-22295.732
2018-02-11,-13083.725,6687.0703,16907.725,5382.403,-4500.7393,-8538.359,-22712.186,-9715.752,-204.35884,-341.08545,14694.171,-3876.86,2374.3596,2899.0225,1570.4813,-32762.438,-3410.0989,-16960.61,3110.3274,-1236.8849,13463.83,1199.8281,-15479.495,4755.1567,15443.286,6245.6777,-2520.3794,-2562.3525,-2895.6802,-1567.2402,1749.4432,-16694.861,10487.011,5982.2705,1350.3674,28381.363,508.35205,-15684.175,12038.699,-3107.2375,-5221.846,-15574.558,8834.465,-4549.2437,3784.2456,205.81674,11883.182,15586.253,615.5787,-667.72125,17770.662,16466.979,7873.009,-955.0103,8537.343,-13911.791,15318.652,16379.83,-6102.0073,-19315.268,-3900.5637,-1244.0653,-5182.504,-20980.516
2018-02-12,-10710.709,5430.0405,13891.032,4376.5293,-3704.2183,-6975.151,-18574.807,-8020.0293,-149.33713,-257.45285,12017.948,-3190.7917,1930.997,2362.7751,1287.6189,-26828.602,-2799.7327,-13858.541,2579.9187,-1000.1857,11055.111,966.7861,-12757.034,3837.1619,12641.365,5069.1943,-2040.4324,-2118.6782,-2367.5425,-1304.1537,1443.247,-13699.029,8574.6455,4922.6064,1117.714,23225.25,391.4013,-12860.622,9866.697,-2548.4133,-4268.5415,-12788.368,7216.7534,-3712.2368,3147.042,177.64352,9752.804,12784.048,512.15533,-497.91245,14584.78,13465.545,6468.367,-816.58014,6976.9995,-11382.543,12531.085,13393.8,-5038.2124,-15808.349,-3171.1367,-1019.9949,-4243.2393,-17137.541
2018-02-13,-13833.547,7003.9688,17945.088,5644.8647,-4785.4453,-9005.8545,-23981.031,-10367.072,-189.4055,-328.4735,15517.35,-4124.4863,2488.9814,3047.3323,1660.9508,-34643.88,-3617.3425,-17891.111,3337.104,-1289.4672,14282.487,1248.2839,-16489.068,4946.947,16322.984,6539.4565,-2633.3516,-2737.787,-3056.7556,-1687.0474,1868.4371,-17693.65,11071.961,6360.8916,1443.4698,29986.2,504.5563,-16607.5,12739.034,-3288.3745,-5509.8027,-16522.266,9316.93,-4791.577,4075.8542,229.11908,12597.361,16510.775,662.8764,-634.50995,18839.902,17385.139,8358.809,-1060.8691,9008.712,-14696.488,16180.505,17291.781,-6511.4473,-20408.29,-4092.782,-1316.5037,-5480.0566,-22120.969
2018-02-14,-14589.607,7439.5464,18868.84,5989.37,-5023.788,-9516.3,-25315.443,-10856.227,-220.5578,-373.07764,16379.521,-4328.684,2640.985,3227.1907,1751.0165,-36530.934,-3805.779,-18900.324,3480.0247,-1375.0425,15025.085,1334.5265,-17291.498,5281.8257,17217.332,6949.18,-2803.4597,-2864.4102,-3227.2234,-1754.699,1956.4233,-18624.5,11690.415,6678.9595,1508.2086,31639.623,559.6524,-17493.16,13424.159,-3464.759,-5819.3765,-17380.428,9845.049,-5067.1875,4238.837,231.74783,13258.372,17385.453,688.609,-727.33716,19828.56,18354.693,8788.119,-1078.1923,9515.287,-15507.428,17076.326,18257.488,-6818.9624,-21531.828,-4342.098,-1385.9192,-5778.2217,-23377.041
2018-02-15,-13173.527,6668.3477,17090.742,5375.138,-4558.7656,-8575.898,-22838.695,-9874.976,-179.62749,-313.01028,14777.378,-3927.4841,2371.2678,2901.662,1582.4594,-32993.305,-3445.329,-17037.057,3179.3447,-1227.771,13603.073,1187.5417,-15705.911,4708.4424,15544.712,6226.1,-2507.1768,-2607.8494,-2911.5913,-1607.3168,1779.4423,-16851.928,10542.766,6058.9736,1375.2645,28558.246,479.15692,-15817.287,12133.289,-3132.9265,-5247.437,-15735.425,8872.901,-4563.293,3882.04,219.26018,11998.21,15725.35,630.5365,-602.9313,17944.73,16555.867,7961.045,-1011.1744,8578.762,-13995.574,15408.398,16467.574,-6202.7485,-19436.715,-3896.8708,-1252.8455,-5219.3286,-21066.244
2018-02-16,-13378.758,6804.9995,17317.346,5480.415,-4614.08,-8720.849,-23207.148,-9977.395,-196.3076,-334.41473,15015.324,-3975.3816,2417.4175,2954.2444,1604.9683,-33499.344,-3492.6287,-17320.578,3203.348,-1256.3143,13789.233,1218.5403,-15885.357,4823.748,15786.184,6356.1206,-2564.4226,-2631.3806,-2959.506,-1615.4235,1799.5236,-17088.426,10714.212,6133.7363,1387.0596,29007.541,506.59076,-16045.453,12311.885,-3177.2773,-5333.147,-15950.359,9022.868,-4643.4307,3905.8333,214.88289,12165.225,15949.901,633.5863,-649.1272,18196.086,16823.67,8067.6997,-1000.54346,8721.143,-14216.573,15654.949,16734.482,-6265.455,-19739.893,-3974.1511,-1270.419,-5300.562,-21421.426
2018-02-17,-15735.213,8106.3613,20258.955,6514.9243,-5380.2505,-10291.245,-27337.238,-11587.116,-270.04053,-441.94263,17689.104,-4637.9805,2872.7937,3500.032,1887.466,-39392.04,-4090.5437,-20433.77,3694.3623,-1505.4364,16146.285,1470.3284,-18497.271,5795.806,18571.623,7577.3467,-3066.2725,-3052.7532,-3486.428,-1852.3215,2089.8235,-20027.75,12628.445,7158.417,1605.5322,34145.418,648.021,-18830.99,14458.517,-3728.5234,-6288.5283,-18676.332,10646.918,-5486.4707,4480.827,230.63359,14255.642,18705.477,725.2485,-876.5691,21322.223,19823.562,9435.968,-1098.8256,10286.76,-16735.076,18435.174,19722.85,-7276.3584,-23232.764,-4720.6,-1488.5212,-6231.5225,-25283.781
2018-02-18,-14563.756,7375.1646,18885.541,5944.884,-5038.379,-9483.233,-25254.438,-10909.238,-201.0081,-350.38498,16337.881,-4337.599,2625.1987,3208.1897,1749.4198,-36476.094,-3808.3389,-18835.34,3512.8193,-1359.3276,15035.578,1315.012,-17354.773,5209.667,17183.727,6887.847,-2775.9517,-2878.2183,-3221.7947,-1772.9165,1967.2186,-18626.395,11653.541,6697.017,1519.2601,31575.812,532.9915,-17482.781,13412.995,-3463.9717,-5801.872,-17389.855,9813.532,-5047.6074,4285.339,240.96252,13262.104,17381.736,692.5177,-672.2956,19840.482,18303.299,8799.964,-1113.6385,9485.335,-15470.627,17035.33,18207.719,-6850.8926,-21488.666,-4310.106,-1381.261,-5772.6543,-23294.361
2018-02-19,-9240.604,4669.838,12002.8545,3765.992,-3203.1099,-6012.5347,-16016.315,-6941.5605,-120.645515,-214.87383,10364.848,-2759.7236,1660.0502,2033.4087,1110.8314,-23145.447,-2418.836,-11948.7295,2235.6865,-858.0636,9550.646,827.6344,-11035.813,3291.5273,10905.952,4358.5376,-1752.9148,-1836.9149,-2040.5466,-1134.7931,1249.1764,-11830.767,7395.592,4254.8535,966.24945,20032.168,330.133,-11103.629,8514.903,-2199.9792,-3680.6865,-11049.22,6219.5254,-3197.5247,2733.3193,157.99644,8423.121,11038.943,446.63824,-413.05035,12592.816,11612.817,5588.6123,-716.8271,6015.915,-9820.408,10806.29,11549.656,-4363.28,-13636.172,-2730.363,-881.21313,-3659.091,-14771.393
2018-02-20,-11212.098,5670.5923,14551.599,4570.915,-3881.3147,-7297.0786,-19432.426,-8411.306,-150.29262,-263.1549,12575.176,-3345.7886,2014.752,2467.734,1346.0621,-28077.93,-2933.149,-14497.32,2708.619,-1043.163,11580.943,1009.3683,-13376.134,4001.8926,13229.329,5294.1294,-2131.4685,-2222.3962,-2476.5225,-1370.9905,1516.1483,-14345.072,8972.894,5158.5254,1170.7301,24300.822,406.17953,-13463.094,10325.479,-2665.408,-4464.6943,-13397.592,7548.505,-3881.5027,3311.0833,187.39005,10213.393,13385.422,539.2255,-507.45358,15273.339,14088.466,6778.0527,-864.84235,7300.045,-11911.127,13112.181,14012.192,-5283.9146,-16539.18,-3314.8933,-1067.5251,-4440.9307,-17922.809
2018-02-21,-7604.9814,3873.5864,9853.327,3120.4,-2624.3655,-4956.9478,-13194.957,-5674.6646,-111.31947,-188.46165,8538.878,-2262.3054,1374.3774,1683.3993,914.7562,-19049.492,-1985.1449,-9854.437,1819.0701,-713.65656,7839.0576,689.38043,-9030.165,2745.0222,8980.683,3614.563,-1453.1831,-1501.9581,-1679.566,-922.2208,1018.07916,-9720.142,6095.9355,3486.1392,790.0301,16496.754,283.29123,-9130.694,7005.445,-1809.4539,-3034.5408,-9070.846,5127.3096,-2638.4292,2217.2107,125.15013,6918.538,9072.807,365.16534,-370.08072,10338.536,9570.463,4583.1772,-568.39355,4958.6714,-8090.203,8902.312,9517.791,-3567.2622,-11231.293,-2259.544,-728.479,-3009.488,-12184.679
2018-02-22,-10541.419,5298.8574,13714.711,4275.3022,-3663.067,-6850.1924,-18253.574,-7953.5513,-126.818245,-232.7087,11814.254,-3157.9417,1883.6732,2310.1277,1265.4855,-26398.523,-2764.0115,-13610.348,2569.2686,-971.6126,10912.799,938.0331,-12636.361,3722.5295,12435.093,4946.2656,-1989.6315,-2104.1497,-2326.1062,-1304.919,1434.9551,-13508.548,8428.567,4867.1455,1106.7418,22836.41,366.8232,-12670.476,9712.341,-2507.973,-4192.4517,-12624.887,7085.2134,-3640.202,3149.943,183.19923,9619.285,12601.221,513.17377,-442.5566,14384.542,13233.597,6389.933,-838.1291,6855.162,-11193.752,12318.71,13161.089,-4998.104,-15542.886,-3102.8577,-1003.5608,-4174.963,-16820.688
2018-02-23,-9781.415,4995.616,12649.28,4021.2793,-3366.5728,-6380.697,-16976.322,-7273.094,-151.15617,-250.53914,10984.182,-2902.195,1772.4291,2167.7563,1174.769,-24495.354,-2549.9836,-12678.889,2329.0806,-922.9464,10068.415,895.1091,-11582.39,3549.957,11547.39,4664.1445,-1879.1189,-1919.9049,-2162.6443,-1175.0239,1307.772,-12485.551,7840.888,4475.084,1012.12335,21216.76,375.16238,-11729.835,9002.71,-2323.1345,-3903.3706,-11648.742,6601.327,-3398.703,2834.9058,154.7843,8886.88,11655.745,463.5014,-493.05823,13286.11,12310.452,5887.39,-718.3512,6381.037,-10401.566,11452.464,12244.091,-4568.189,-14441.181,-2912.741,-933.3782,-3872.9917,-15680.918
2018-02-24,-14250.864,7326.654,18364.092,5891.654,-4882.0967,-9316.188,-24761.098,-10516.094,-242.2402,-394.29202,16016.069,-4202.916,2601.1094,3169.205,1709.5474,-35681.793,-3705.7512,-18497.22,3356.2827,-1360.4148,14631.2295,1323.4602,-16775.828,5233.2637,16821.115,6846.7427,-2768.4358,-2768.072,-3159.3098,-1683.3505,1894.539,-18151.354,11431.065,6491.564,1460.249,30926.383,577.8022,-17061.393,13102.953,-3381.3472,-5693.862,-16922.404,9640.545,-4968.015,4070.689,213.6775,12918.894,16950.768,658.73975,-776.22107,19325.252,17950.25,8552.77,-1005.20184,9310.234,-15155.992,16696.008,17857.982,-6601.9097,-21044.006,-4268.559,-1350.8333,-5646.5845,-22891.953
2018-02-25,-14337.084,7280.9253,18574.92,5866.1523,-4951.3047,-9341.135,-24868.197,-10713.533,-205.86308,-351.98297,16088.825,-4264.927,2588.4775,3164.759,1721.9762,-35906.926,-3745.1824,-18556.066,3443.6099,-1342.9521,14786.742,1300.5066,-17048.95,5153.5435,16919.426,6799.112,-2739.5542,-2827.1052,-3170.9253,-1737.7294,1930.0116,-18324.4,11479.176,6581.676,1491.7081,31088.678,532.8424,-17204.676,13201.29,-3408.1904,-5714.6665,-17104.178,9665.595,-4972.951,4197.7993,233.5186,13045.709,17101.986,681.203,-681.9182,19512.129,18026.873,8651.786,-1082.0189,9342.708,-15235.215,16775.773,17931.64,-6728.155,-21158.3,-4251.5664,-1362.8757,-5680.6284,-22948.9
2018-02-26,-8937.71,4497.3423,11625.495,3628.2727,-3104.4192,-5809.322,-15478.849,-6738.335,-109.00745,-198.98674,10018.513,-2676.368,1598.3387,1960.2328,1073.2217,-22383.027,-2342.7886,-11543.38,2175.2266,-824.7894,9249.961,796.0514,-10706.759,3161.3547,10544.541,4197.7534,-1688.2358,-1783.2218,-1972.1346,-1105.209,1214.9111,-11451.827,7148.0386,4124.45,937.5759,19364.432,312.41238,-10742.726,8234.994,-2126.6924,-3555.6882,-10701.583,6008.459,-3087.3086,2665.9749,155.08505,8154.3525,10683.145,435.12674,-379.5864,12192.452,11222.794,5415.4004,-707.5734,5813.4907,-9492.793,10445.974,11161.094,-4235.0015,-13180.416,-2632.779,-851.67615,-3539.253,-14266.367
2018-02-27,-8762.359,4434.76,11375.01,3575.5808,-3034.435,-5703.366,-15190.635,-6573.346,-117.40596,-206.56886,9830.066,-2614.512,1576.1285,1930.2958,1053.3245,-21947.645,-2292.3499,-11334.372,2115.5278,-815.48175,9051.229,787.10156,-10452.521,3129.3704,10342.205,4139.2637,-1664.8486,-1738.93,-1935.3383,-1072.8844,1182.562,-11214.061,7014.4414,4031.2385,915.1076,18997.56,315.87534,-10526.409,8073.354,-2085.6187,-3491.2017,-10471.522,5899.9443,-3033.7495,2584.4265,148.27658,7983.7827,10464.194,422.3568,-398.63562,11935.891,11014.283,5295.8247,-674.70905,5706.212,-9313.174,10249.005,10954.5205,-4131.3467,-12931.884,-2591.723,-835.8035,-3469.6863,-14012.887
2018-02-28,-9315.365,4710.289,12098.909,3798.1714,-3227.9385,-6061.743,-16145.95,-6994.8945,-122.390724,-216.97972,10449.416,-2781.9934,1673.4552,2050.7832,1119.7617,-23332.209,-2437.8801,-12047.525,2251.736,-865.3834,9626.219,834.8196,-11120.971,3321.2515,10994.876,4395.8716,-1767.5563,-1851.6814,-2056.4321,-1143.5139,1258.2566,-11925.309,7456.913,4287.6543,973.5689,20194.178,333.6797,-11193.163,8583.371,-2217.4595,-3710.8228,-11137.44,6269.8203,-3223.528,2753.3306,159.00847,8490.096,11127.389,451.0354,-418.52078,12691.247,11708.064,5632.3022,-721.13904,6065.1523,-9901.111,10894.384,11643.824,-4397.2227,-13746.92,-2753.5195,-889.49023,-3687.8926,-14892.741
2018-03-01,-5317.5786,2661.1863,6927.1143,2147.9353,-1851.4376,-3451.9612,-9200.75,-4026.3674,-59.632065,-112.29892,5955.5376,-1596.9193,946.0882,1161.3674,637.60364,-13314.3955,-1396.1887,-6856.9956,1303.9213,-487.18503,5512.0605,470.84726,-6393.613,1864.477,6270.111,2484.4722,-999.62616,-1064.7322,-1172.7916,-662.31696,728.0678,-6819.134,4248.2266,2460.722,560.17004,11513.065,181.11346,-6392.761,4898.6714,-1264.3068,-2112.1394,-6376.642,3570.1392,-1833.2766,1602.1072,93.451706,4856.5483,6359.7744,260.17862,-211.44675,7264.2026,6669.649,3229.4348,-431.16272,3454.8645,-5642.5493,6210.481,6632.9673,-2529.474,-7834.951,-1560.2518,-505.3694,-2106.5151,-8472.521
2018-03-02,-5889.94,2959.478,7662.8496,2387.934,-2047.0138,-3827.3115,-10199.124,-4444.909,-70.73649,-129.96725,6600.6987,-1764.2986,1052.63,1290.3557,707.0619,-14750.119,-1544.5358,-7603.4414,1436.5039,-542.8165,6097.929,524.16394,-7061.9165,2078.6716,6947.4517,2762.8674,-1111.7024,-1175.3016,-1300.1227,-728.9315,802.3384,-7547.8877,4708.4966,2720.1653,618.6626,12759.5625,204.76889,-7079.1567,5426.68,-1401.3124,-2342.2432,-7054.094,3959.0098,-2034.0323,1760.7816,102.22415,5374.963,7040.822,286.0632,-246.45187,8038.9614,7393.3506,3570.9995,-468.81622,3829.9712,-6253.4126,6882.71,7353.2183,-2792.7612,-8683.973,-1733.1481,-559.96893,-2333.3333,-9397.511
2018-03-03,-5705.1914,2867.5293,7421.142,2313.7112,-1982.4891,-3707.6543,-9880.29,-4304.064,-69.05672,-126.57949,6393.9634,-1708.2828,1020.29456,1250.1769,684.98047,-14287.871,-1495.9274,-7365.369,1390.9459,-526.1674,5905.9565,508.08633,-6838.611,2014.5404,6729.5503,2677.1846,-1077.4152,-1137.7167,-1259.7108,-705.36786,776.9455,-7310.5073,4560.7144,2634.5076,599.1731,12360.217,198.78093,-6856.688,5256.5474,-1357.477,-2268.9941,-6831.7007,3835.526,-1970.7246,1704.1875,98.77907,5205.948,6819.5137,276.4618,-239.8629,7786.7896,7161.7573,3458.5674,-453.25726,3710.0952,-6057.1807,6667.161,7123.1514,-2704.0618,-8412.055,-1679.1315,-542.02563,-2260.4756,-9103.935
2018-03-04,-1298.3586,649.3535,1692.914,524.09283,-452.2644,-842.4899,-2245.2512,-984.2451,-14.017333,-26.67937,1453.9822,-390.7432,230.17537,283.4268,155.58043,-3250.3618,-341.0011,-1674.3353,318.48538,-118.563225,1346.3967,114.538185,-1562.4104,454.6362,1531.1752,605.9108,-243.41827,-260.9449,-285.7429,-162.57687,177.75433,-1665.6396,1037.7863,600.8717,136.73633,2810.142,43.826424,-1561.5195,1195.991,-308.56464,-515.5836,-1558.1854,870.82855,-447.02533,392.33224,23.146908,1186.1371,1553.3444,64.537476,-50.74195,1772.8741,1628.5216,788.66516,-105.982315,843.40436,-1378.2688,1516.1252,1619.0892,-618.77795,-1912.7181,-380.82773,-124.17036,-513.68396,-2067.7837
2018-03-05,-4366.9043,2197.0388,5684.454,1772.3402,-1517.1736,-2837.5579,-7559.47,-3294.8296,-51.872883,-95.2616,4894.862,-1310.02,778.619,957.64923,524.113,-10934.672,-1144.8425,-5641.098,1062.5088,-401.9755,4520.65,387.7673,-5233.902,1543.8,5153.004,2049.6099,-823.0872,-874.1468,-961.64996,-542.4455,593.19855,-5596.9995,3494.4756,2014.8843,457.81546,9458.891,151.69803,-5250.793,4023.3403,-1038.7274,-1737.115,-5232.053,2933.2173,-1506.7722,1305.205,76.75078,3984.9272,5221.1245,215.75896,-183.5974,5953.9536,5484.0054,2645.9165,-347.2974,2840.2244,-4640.2847,5103.338,5452.3276,-2072.2917,-6439.3926,-1286.3611,-418.71103,-1727.1129,-6968.615
2018-03-06,-9871.566,4986.009,12827.127,4020.9788,-3422.7517,-6421.7593,-17105.99,-7420.16,-127.0826,-227.0874,11071.594,-2950.621,1770.9104,2171.3672,1186.3223,-24724.227,-2584.471,-12763.457,2389.754,-915.35284,10204.986,882.92346,-11795.07,3512.9722,11650.677,4652.964,-1870.5819,-1964.9371,-2178.3962,-1214.7094,1335.0951,-12640.62,7901.202,4546.264,1032.4565,21396.729,351.2819,-11863.238,9095.905,-2349.69,-3931.2695,-11807.553,6641.641,-3414.0984,2924.5269,169.59209,8999.539,11794.19,479.58746,-437.4844,13452.028,12404.855,5971.441,-768.59845,6425.842,-10491.477,11543.054,12336.282,-4664.9395,-14565.601,-2915.7217,-942.99927,-3907.5881,-15775.992
2018-03-07,-10669.502,5393.284,13856.885,4348.827,-3697.0684,-6942.5884,-18492.285,-8012.6587,-140.23386,-248.195,11967.382,-3186.2832,1916.4349,2348.2722,1282.1841,-26723.266,-2792.3516,-13796.724,2580.3303,-991.08746,11025.615,956.73804,-12739.022,3802.6812,12591.977,5033.8203,-2024.545,-2119.984,-2355.8093,-1309.2,1442.1484,-13658.0625,8539.647,4911.6475,1115.3917,23128.34,382.1965,-12818.777,9830.274,-2539.162,-4249.5405,-12756.01,7181.3086,-3692.0554,3154.8767,181.41176,9724.037,12743.98,515.75555,-478.25513,14537.685,13408.417,6451.877,-826.65,6946.298,-11338.452,12477.626,13335.259,-5035.9536,-15743.477,-3152.9482,-1017.84937,-4224.7197,-17055.512
2018-03-08,-10549.505,5297.8228,13727.078,4274.568,-3666.774,-6854.065,-18264.562,-7964.7065,-125.707634,-230.98654,11821.098,-3161.4807,1883.5457,2310.1582,1265.8717,-26417.34,-2766.7356,-13616.203,2574.7068,-971.38635,10923.276,938.6344,-12653.017,3720.1902,12442.672,4945.884,-1990.0029,-2105.9253,-2328.0425,-1306.572,1438.2245,-13519.489,8432.866,4873.0977,1108.4452,22850.4,366.00827,-12679.034,9718.695,-2508.96,-4194.1416,-12636.525,7089.445,-3642.0215,3157.5398,182.92587,9627.57,12610.821,513.2491,-438.31503,14399.198,13240.417,6397.3706,-841.9075,6858.946,-11199.245,12326.655,13168.151,-5003.876,-15551.3,-3102.949,-1003.27496,-4178.9585,-16827.713
2018-03-09,-10685.117,5469.96,13802.566,4401.7534,-3672.2422,-6975.1274,-18552.102,-7925.0737,-170.51701,-280.9673,12002.721,-3164.2722,1940.9724,2371.0725,1282.9469,-26757.48,-2783.2385,-13857.699,2534.6328,-1012.0726,10989.323,982.1123,-12627.551,3893.7627,12614.419,5108.165,-2060.1055,-2090.576,-2364.3628,-1276.9836,1425.3904,-13630.074,8567.704,4881.3657,1102.0317,23181.56,417.32635,-12807.609,9831.818,-2537.2932,-4266.105,-12713.24,7216.819,-3716.7668,3081.5513,166.57837,9701.106,12725.744,502.8028,-553.36694,14504.959,13452.352,6424.8105,-774.17303,6974.2256,-11364.239,12513.484,13380.696,-4977.34,-15777.579,-3188.4004,-1018.04803,-4231.424,-17142.193
